seed,task,split,episode,mu,compliance,curvature,fragility,texture,occlusion,noise,lag,texture_alias,slip_probability,slip_event,lead_time
3,smooth_low_friction_pick,sensor_noise_shift,2,0.287479,0.321621,0.276837,0.240893,0.196561,0.163443,0.215380,0.075559,0.090855,0.777946,1,0.666668
3,smooth_low_friction_pick,sensor_noise_shift,3,0.208724,0.272285,0.260333,0.263496,0.210564,0.167692,0.222982,0.092842,0.051068,0.760370,1,0.683163
3,smooth_low_friction_pick,sensor_noise_shift,4,0.274933,0.198089,0.251231,0.295967,0.253251,0.181136,0.226726,0.103221,0.063306,0.613772,1,0.703012
3,smooth_low_friction_pick,sensor_noise_shift,5,0.336170,0.317456,0.277824,0.298200,0.166451,0.156418,0.192446,0.080583,0.109306,0.737103,1,0.663893
3,smooth_low_friction_pick,sensor_noise_shift,6,0.181400,0.333990,0.217962,0.276254,0.169116,0.188669,0.199300,0.090872,0.103419,0.782889,0,0.587780
3,smooth_low_friction_pick,sensor_noise_shift,7,0.250996,0.266911,0.256898,0.257157,0.310458,0.167748,0.197565,0.081460,0.055985,0.616934,0,0.716164
3,smooth_low_friction_pick,sensor_noise_shift,8,0.247250,0.396072,0.242915,0.347463,0.234977,0.214087,0.232912,0.073205,0.095151,0.806499,1,0.725591
3,smooth_low_friction_pick,sensor_noise_shift,9,0.305663,0.288059,0.301293,0.302633,0.171891,0.187917,0.206841,0.080662,0.042453,0.699866,1,0.625990
3,smooth_low_friction_pick,sensor_noise_shift,10,0.248317,0.251474,0.243942,0.302935,0.294026,0.167207,0.206536,0.104743,0.072457,0.818745,0,0.643515
3,smooth_low_friction_pick,sensor_noise_shift,11,0.285215,0.180959,0.263812,0.234126,0.135147,0.224568,0.216773,0.079890,0.116919,0.659024,1,0.694274
3,smooth_low_friction_pick,sensor_noise_shift,12,0.321142,0.351853,0.285152,0.312069,0.277726,0.176692,0.246555,0.064884,0.060235,0.754289,1,0.633373
3,smooth_low_friction_pick,sensor_noise_shift,13,0.207495,0.356884,0.237588,0.275990,0.180271,0.205601,0.229667,0.054953,0.070459,0.809940,1,0.604861
3,smooth_low_friction_pick,sensor_noise_shift,14,0.212968,0.343108,0.251337,0.223090,0.151763,0.186817,0.198085,0.082509,0.107311,0.810817,1,0.674073
3,smooth_low_friction_pick,sensor_noise_shift,15,0.193985,0.251645,0.211627,0.250947,0.228056,0.173314,0.198046,0.071150,0.072631,0.690079,0,0.698576
3,smooth_low_friction_pick,sensor_noise_shift,16,0.282488,0.221211,0.250600,0.352858,0.212359,0.197697,0.192309,0.074913,0.122449,0.584203,0,0.655915
3,smooth_low_friction_pick,sensor_noise_shift,17,0.258518,0.205701,0.186075,0.333658,0.237194,0.164351,0.192721,0.095270,0.120906,0.670373,0,0.523697
3,smooth_low_friction_pick,sensor_noise_shift,18,0.240472,0.323453,0.310517,0.288177,0.124212,0.198900,0.217143,0.092864,0.071559,0.803529,1,0.566851
3,smooth_low_friction_pick,sensor_noise_shift,19,0.316635,0.297155,0.229479,0.271017,0.124413,0.153644,0.176505,0.132003,0.090400,0.731471,0,0.656420
3,smooth_low_friction_pick,sensor_noise_shift,20,0.287627,0.298781,0.287554,0.236005,0.177574,0.115680,0.226511,0.110791,0.088564,0.471884,1,0.737265
3,smooth_low_friction_pick,sensor_noise_shift,21,0.257034,0.264157,0.255317,0.309183,0.179957,0.189686,0.253913,0.090779,0.104569,0.705898,1,0.594251
3,smooth_low_friction_pick,sensor_noise_shift,22,0.286547,0.314812,0.288107,0.290868,0.189159,0.166225,0.210064,0.081939,0.044360,0.731581,1,0.781204
3,smooth_low_friction_pick,sensor_noise_shift,23,0.252830,0.276075,0.219475,0.303953,0.230662,0.221591,0.208241,0.118876,0.049537,0.776575,1,0.597355
3,smooth_low_friction_pick,sensor_noise_shift,24,0.322195,0.368074,0.255762,0.285431,0.178716,0.174707,0.235582,0.097510,0.064948,0.752382,1,0.659110
3,smooth_low_friction_pick,sensor_noise_shift,25,0.263179,0.256257,0.236689,0.243971,0.137554,0.151912,0.219754,0.090026,0.096589,0.745982,1,0.612222
3,smooth_low_friction_pick,sensor_noise_shift,26,0.241885,0.262096,0.245393,0.338493,0.247465,0.181181,0.200451,0.051556,0.080184,0.724662,1,0.648119
3,smooth_low_friction_pick,sensor_noise_shift,27,0.289989,0.277784,0.247723,0.327091,0.146958,0.212935,0.237403,0.071997,0.067638,0.712072,1,0.660197
3,smooth_low_friction_pick,sensor_noise_shift,28,0.294914,0.300228,0.277349,0.296401,0.161311,0.187374,0.207426,0.064985,0.054353,0.720359,0,0.731767
3,smooth_low_friction_pick,sensor_noise_shift,29,0.249670,0.268645,0.209731,0.263358,0.244753,0.200741,0.199055,0.089053,0.049516,0.707324,1,0.687138
3,smooth_low_friction_pick,sensor_noise_shift,30,0.225541,0.299173,0.273987,0.189749,0.211048,0.194384,0.224953,0.075661,0.093957,0.725042,1,0.651317
3,smooth_low_friction_pick,sensor_noise_shift,31,0.232850,0.269607,0.263734,0.222224,0.143049,0.134872,0.266450,0.119410,0.058490,0.648180,1,0.635883
3,smooth_low_friction_pick,latency_shift,0,0.272785,0.292324,0.277419,0.329501,0.117494,0.112094,0.069206,0.288230,0.056431,0.729472,1,0.488616
3,smooth_low_friction_pick,latency_shift,1,0.240826,0.245759,0.267405,0.193444,0.193802,0.075035,0.082496,0.264722,0.044955,0.781649,1,0.537401
3,smooth_low_friction_pick,latency_shift,2,0.166258,0.167444,0.235098,0.301422,0.189060,0.067613,0.131350,0.246410,0.071805,0.756804,1,0.630604
3,smooth_low_friction_pick,latency_shift,3,0.143702,0.347752,0.141234,0.337544,0.182310,0.066536,0.054439,0.302288,0.031514,0.864345,1,0.584949
3,smooth_low_friction_pick,latency_shift,4,0.227417,0.247382,0.227321,0.360903,0.232681,0.081553,0.057919,0.309272,0.068405,0.604059,0,0.641880
3,smooth_low_friction_pick,latency_shift,5,0.290643,0.271537,0.221497,0.246519,0.077192,0.071059,0.077866,0.245600,0.100854,0.563099,1,0.640803
3,smooth_low_friction_pick,latency_shift,6,0.271566,0.310957,0.252926,0.238179,0.220531,0.078956,0.086818,0.255138,0.004548,0.710540,0,0.721241
3,smooth_low_friction_pick,latency_shift,7,0.287628,0.284529,0.241240,0.250618,0.139746,0.147043,0.066180,0.274503,0.040220,0.647666,1,0.607715
3,smooth_low_friction_pick,latency_shift,8,0.238962,0.251590,0.236479,0.244464,0.170612,0.181887,0.102022,0.261932,0.057936,0.732510,1,0.571604
3,smooth_low_friction_pick,latency_shift,9,0.284815,0.368723,0.285303,0.308040,0.227651,0.125401,0.076124,0.257188,0.002940,0.766016,1,0.586208
3,smooth_low_friction_pick,latency_shift,10,0.231591,0.352058,0.202857,0.225674,0.141402,0.090634,0.083491,0.255895,0.014168,0.719233,1,0.601925
3,smooth_low_friction_pick,latency_shift,11,0.275393,0.267310,0.345633,0.357764,0.155683,0.068008,0.102322,0.276848,0.022019,0.799610,1,0.589983
3,smooth_low_friction_pick,latency_shift,12,0.208797,0.279521,0.262525,0.284958,0.166239,0.090015,0.094590,0.266820,0.070167,0.673592,1,0.660179
3,smooth_low_friction_pick,latency_shift,13,0.284008,0.316086,0.283450,0.221844,0.218687,0.064491,0.045394,0.230544,0.113874,0.686978,0,0.608222
3,smooth_low_friction_pick,latency_shift,14,0.258789,0.264444,0.205825,0.302169,0.102537,0.096084,0.043127,0.271898,0.093585,0.669859,1,0.547567
3,smooth_low_friction_pick,latency_shift,15,0.166032,0.174487,0.220784,0.229382,0.190356,0.142425,0.074995,0.291432,0.043987,0.801711,1,0.492990
3,smooth_low_friction_pick,latency_shift,16,0.189471,0.279149,0.219249,0.338862,0.146031,0.057103,0.054842,0.267844,0.065243,0.739569,1,0.569112
3,smooth_low_friction_pick,latency_shift,17,0.187993,0.212631,0.244056,0.207742,0.203895,0.082908,0.074735,0.270132,0.066251,0.849684,1,0.585297
3,smooth_low_friction_pick,latency_shift,18,0.221775,0.302261,0.186392,0.259982,0.020471,0.050434,0.085709,0.275588,0.045746,0.793889,1,0.523584
3,smooth_low_friction_pick,latency_shift,19,0.089543,0.209566,0.290821,0.247681,0.227817,0.051576,0.082308,0.260676,0.026065,0.875762,1,0.588084
3,smooth_low_friction_pick,latency_shift,20,0.154124,0.270257,0.231320,0.236118,0.218439,0.051097,0.043422,0.278350,0.041017,0.761534,1,0.550201
3,smooth_low_friction_pick,latency_shift,21,0.242316,0.253435,0.232788,0.238059,0.188316,0.078916,0.035602,0.258177,0.037696,0.592382,1,0.574806
3,smooth_low_friction_pick,latency_shift,22,0.139325,0.313462,0.226630,0.260925,0.169465,0.083031,0.047084,0.253777,0.038858,0.792610,1,0.584542
3,smooth_low_friction_pick,latency_shift,23,0.257962,0.323335,0.263645,0.261196,0.227601,0.071395,0.047149,0.246363,0.082793,0.811013,1,0.571366
3,smooth_low_friction_pick,latency_shift,24,0.221933,0.278288,0.231376,0.263676,0.162961,0.104630,0.030158,0.256158,0.052633,0.603832,1,0.655290
3,smooth_low_friction_pick,latency_shift,25,0.207193,0.335494,0.238507,0.291755,0.161898,0.048290,0.064806,0.232578,0.081074,0.784571,1,0.667012
3,smooth_low_friction_pick,latency_shift,26,0.300937,0.272789,0.239103,0.225477,0.149990,0.059454,0.065443,0.260761,0.047703,0.652756,1,0.667049
3,smooth_low_friction_pick,latency_shift,27,0.196740,0.201106,0.232218,0.279610,0.246960,0.088088,0.058167,0.256331,0.031451,0.836627,0,0.649730
3,smooth_low_friction_pick,latency_shift,28,0.192035,0.321758,0.272002,0.291830,0.244669,0.068038,0.062492,0.235317,0.048152,0.789092,1,0.559249
3,smooth_low_friction_pick,latency_shift,29,0.128846,0.383070,0.231669,0.318515,0.194137,0.089464,0.083781,0.243840,0.011059,0.836380,1,0.588212
3,smooth_low_friction_pick,latency_shift,30,0.324739,0.327954,0.294437,0.243920,0.301663,0.051545,0.079460,0.236954,0.076519,0.609071,1,0.614856
3,smooth_low_friction_pick,latency_shift,31,0.216447,0.289482,0.195841,0.252223,0.194537,0.054882,0.062540,0.257422,0.053760,0.705139,0,0.673095
3,smooth_low_friction_pick,texture_alias_shift,0,0.320672,0.298663,0.260018,0.325999,0.178314,0.094971,0.129383,0.098200,0.273438,0.593516,0,0.623817
3,smooth_low_friction_pick,texture_alias_shift,1,0.258315,0.309557,0.203276,0.381568,0.287024,0.102752,0.073256,0.100517,0.284776,0.761544,1,0.754897
3,smooth_low_friction_pick,texture_alias_shift,2,0.298718,0.342446,0.244330,0.270651,0.176679,0.114587,0.091776,0.064254,0.302115,0.745926,1,0.687630
3,smooth_low_friction_pick,texture_alias_shift,3,0.176329,0.295858,0.244049,0.259866,0.020000,0.099932,0.079077,0.056742,0.316722,0.750433,1,0.709521
3,smooth_low_friction_pick,texture_alias_shift,4,0.208602,0.296547,0.243576,0.354609,0.121794,0.111097,0.068616,0.062510,0.301959,0.719039,1,0.589354
3,smooth_low_friction_pick,texture_alias_shift,5,0.211375,0.388315,0.254220,0.276686,0.020000,0.107279,0.080949,0.066886,0.286354,0.789357,1,0.590113
3,smooth_low_friction_pick,texture_alias_shift,6,0.174825,0.243492,0.296709,0.309524,0.099292,0.102894,0.128613,0.087905,0.281718,0.779265,1,0.609816
3,smooth_low_friction_pick,texture_alias_shift,7,0.223386,0.300517,0.273411,0.279095,0.035108,0.148076,0.114110,0.070441,0.319119,0.783400,1,0.701051
3,smooth_low_friction_pick,texture_alias_shift,8,0.192173,0.253206,0.247339,0.309601,0.148698,0.158025,0.074859,0.062749,0.324510,0.628734,1,0.691625
3,smooth_low_friction_pick,texture_alias_shift,9,0.307507,0.413730,0.235507,0.238991,0.068917,0.138335,0.064664,0.083956,0.254136,0.704094,1,0.625524
3,smooth_low_friction_pick,texture_alias_shift,10,0.197111,0.354126,0.268940,0.318226,0.168856,0.140126,0.098549,0.039587,0.279924,0.857639,1,0.655603
3,smooth_low_friction_pick,texture_alias_shift,11,0.172144,0.364603,0.238713,0.262745,0.068335,0.096215,0.051774,0.110049,0.295733,0.812142,1,0.714474
3,smooth_low_friction_pick,texture_alias_shift,12,0.251875,0.292851,0.231907,0.273187,0.151698,0.085665,0.136800,0.080071,0.253788,0.679989,0,0.764572
3,smooth_low_friction_pick,texture_alias_shift,13,0.234988,0.328483,0.289405,0.248183,0.115805,0.138423,0.063693,0.103185,0.285858,0.743200,1,0.631468
3,smooth_low_friction_pick,texture_alias_shift,14,0.254335,0.284317,0.249585,0.316395,0.059402,0.096486,0.081700,0.080994,0.242772,0.739303,1,0.510950
3,smooth_low_friction_pick,texture_alias_shift,15,0.211148,0.233654,0.267159,0.242336,0.201624,0.136403,0.072136,0.069812,0.282467,0.699136,1,0.581234
3,smooth_low_friction_pick,texture_alias_shift,16,0.280210,0.252246,0.206521,0.257768,0.161121,0.066286,0.078639,0.058716,0.268060,0.780362,1,0.711642
3,smooth_low_friction_pick,texture_alias_shift,17,0.289917,0.239427,0.279131,0.283847,0.208176,0.115373,0.076534,0.103778,0.282409,0.682558,0,0.741528
3,smooth_low_friction_pick,texture_alias_shift,18,0.249261,0.246021,0.287849,0.234435,0.147023,0.131855,0.108668,0.080196,0.291899,0.794007,1,0.599882
3,smooth_low_friction_pick,texture_alias_shift,19,0.130473,0.344070,0.285053,0.296999,0.099702,0.105869,0.111765,0.061566,0.291759,0.831048,1,0.673331
3,smooth_low_friction_pick,texture_alias_shift,20,0.291185,0.334392,0.255785,0.258936,0.134860,0.080808,0.066520,0.099387,0.281272,0.702772,0,0.685773
3,smooth_low_friction_pick,texture_alias_shift,21,0.241491,0.260870,0.199475,0.302735,0.056862,0.133342,0.095723,0.079724,0.292414,0.701840,0,0.702597
3,smooth_low_friction_pick,texture_alias_shift,22,0.201733,0.270746,0.203231,0.299489,0.102792,0.118946,0.101100,0.068789,0.252463,0.816726,0,0.621508
3,smooth_low_friction_pick,texture_alias_shift,23,0.231897,0.239755,0.209120,0.234243,0.186182,0.124646,0.095605,0.064237,0.295158,0.640350,0,0.698973
3,smooth_low_friction_pick,texture_alias_shift,24,0.186455,0.334365,0.267653,0.306673,0.091353,0.132963,0.062852,0.106963,0.269846,0.871468,1,0.581564
3,smooth_low_friction_pick,texture_alias_shift,25,0.253588,0.274718,0.297790,0.295411,0.045596,0.103471,0.097864,0.097759,0.265950,0.767527,1,0.726492
3,smooth_low_friction_pick,texture_alias_shift,26,0.227418,0.282061,0.229930,0.312891,0.201333,0.113344,0.081147,0.124435,0.293662,0.638105,1,0.672249
3,smooth_low_friction_pick,texture_alias_shift,27,0.253622,0.273480,0.236036,0.312714,0.144336,0.102956,0.088001,0.064568,0.280875,0.849674,1,0.634948
3,smooth_low_friction_pick,texture_alias_shift,28,0.180248,0.306186,0.214264,0.218613,0.298098,0.163458,0.074976,0.094896,0.296953,0.752993,1,0.720004
3,smooth_low_friction_pick,texture_alias_shift,29,0.270174,0.217544,0.223999,0.273154,0.140105,0.108776,0.085529,0.045971,0.334972,0.672147,1,0.732458
3,smooth_low_friction_pick,texture_alias_shift,30,0.261881,0.308199,0.207458,0.371236,0.197185,0.110414,0.103785,0.058773,0.296354,0.662420,0,0.674076
3,smooth_low_friction_pick,texture_alias_shift,31,0.229470,0.315436,0.290019,0.255102,0.142079,0.140242,0.074839,0.074421,0.243535,0.829701,1,0.684071
3,smooth_low_friction_pick,low_signal_high_risk_shift,0,0.078741,0.414047,0.349685,0.319540,0.073983,0.259918,0.198407,0.160484,0.218638,0.866299,1,0.597847
3,smooth_low_friction_pick,low_signal_high_risk_shift,1,0.191976,0.353828,0.255306,0.296005,0.160137,0.261966,0.208466,0.167735,0.213881,0.802562,0,0.624220
3,smooth_low_friction_pick,low_signal_high_risk_shift,2,0.065662,0.357253,0.201632,0.328274,0.111292,0.230767,0.147031,0.185295,0.142510,0.829646,1,0.567594
3,smooth_low_friction_pick,low_signal_high_risk_shift,3,0.155998,0.424014,0.246294,0.294305,0.180422,0.223124,0.199170,0.176264,0.183517,0.738473,1,0.570263
3,smooth_low_friction_pick,low_signal_high_risk_shift,4,0.121214,0.371961,0.252162,0.210014,0.146942,0.250603,0.177357,0.168555,0.208847,0.867130,1,0.604250
3,smooth_low_friction_pick,low_signal_high_risk_shift,5,0.115096,0.320907,0.244224,0.289056,0.190656,0.200783,0.189162,0.172138,0.189865,0.848308,1,0.597194
3,smooth_low_friction_pick,low_signal_high_risk_shift,6,0.123100,0.417928,0.235064,0.330014,0.135908,0.245888,0.163636,0.195679,0.190088,0.795995,1,0.585955
3,smooth_low_friction_pick,low_signal_high_risk_shift,7,0.070175,0.530831,0.215287,0.257391,0.212439,0.268319,0.189778,0.192102,0.231200,0.823804,1,0.540086
3,smooth_low_friction_pick,low_signal_high_risk_shift,8,0.128238,0.447557,0.264666,0.368023,0.181930,0.245233,0.206993,0.189172,0.201207,0.754666,1,0.568926
3,smooth_low_friction_pick,low_signal_high_risk_shift,9,0.130754,0.321852,0.272292,0.281869,0.267114,0.244506,0.209535,0.155630,0.175249,0.802438,1,0.561768
3,smooth_low_friction_pick,low_signal_high_risk_shift,10,0.138906,0.336602,0.232805,0.378962,0.090781,0.226629,0.186435,0.156601,0.217385,0.802240,1,0.569405
3,smooth_low_friction_pick,low_signal_high_risk_shift,11,0.115229,0.370108,0.209512,0.310334,0.225120,0.188198,0.160865,0.161686,0.174304,0.722128,1,0.625865
3,smooth_low_friction_pick,low_signal_high_risk_shift,12,0.119622,0.401588,0.218278,0.335521,0.092044,0.252741,0.143433,0.165204,0.200926,0.831328,1,0.662787
3,smooth_low_friction_pick,low_signal_high_risk_shift,13,0.168549,0.422493,0.239299,0.293927,0.129483,0.231511,0.191120,0.180978,0.225956,0.873273,0,0.538104
3,smooth_low_friction_pick,low_signal_high_risk_shift,14,0.111233,0.383707,0.201370,0.210614,0.155605,0.251191,0.127504,0.200159,0.178956,0.858277,1,0.654200
3,smooth_low_friction_pick,low_signal_high_risk_shift,15,0.107126,0.437552,0.205995,0.324886,0.201117,0.231412,0.161320,0.163506,0.223240,0.840860,0,0.645366
3,smooth_low_friction_pick,low_signal_high_risk_shift,16,0.126775,0.364876,0.293311,0.254777,0.099051,0.226229,0.160579,0.182289,0.200099,0.781848,1,0.688086
3,smooth_low_friction_pick,low_signal_high_risk_shift,17,0.060000,0.475420,0.317512,0.304758,0.219174,0.266914,0.159352,0.177999,0.198930,0.794550,1,0.485102
3,smooth_low_friction_pick,low_signal_high_risk_shift,18,0.075717,0.361903,0.222789,0.336035,0.229537,0.226841,0.208808,0.192048,0.240027,0.712701,1,0.631235
3,smooth_low_friction_pick,low_signal_high_risk_shift,19,0.182589,0.354044,0.198242,0.353634,0.132390,0.226202,0.192742,0.174851,0.196088,0.847864,0,0.649508
3,smooth_low_friction_pick,low_signal_high_risk_shift,20,0.167968,0.376446,0.220991,0.353702,0.211818,0.217097,0.168015,0.172691,0.205871,0.819733,1,0.601192
3,smooth_low_friction_pick,low_signal_high_risk_shift,21,0.148271,0.367972,0.219496,0.245014,0.184418,0.266857,0.177913,0.198691,0.161861,0.735107,1,0.549574
3,smooth_low_friction_pick,low_signal_high_risk_shift,22,0.230786,0.417829,0.302919,0.327895,0.212799,0.254815,0.184615,0.179580,0.224074,0.808287,1,0.494496
3,smooth_low_friction_pick,low_signal_high_risk_shift,23,0.153826,0.377476,0.304853,0.247755,0.289590,0.238396,0.197047,0.172046,0.189204,0.817093,1,0.606146
3,smooth_low_friction_pick,low_signal_high_risk_shift,24,0.119322,0.340292,0.187755,0.214721,0.262700,0.189044,0.174023,0.183120,0.193153,0.902761,1,0.557306
3,smooth_low_friction_pick,low_signal_high_risk_shift,25,0.078765,0.341864,0.205399,0.213648,0.195185,0.261727,0.206195,0.216230,0.183038,0.872264,1,0.677799
3,smooth_low_friction_pick,low_signal_high_risk_shift,26,0.089863,0.451237,0.287133,0.247879,0.200222,0.227744,0.166725,0.165236,0.195160,0.804589,0,0.607519
3,smooth_low_friction_pick,low_signal_high_risk_shift,27,0.229034,0.358614,0.221009,0.290115,0.108961,0.267386,0.177206,0.180016,0.215798,0.734423,1,0.548460
3,smooth_low_friction_pick,low_signal_high_risk_shift,28,0.087321,0.399592,0.249581,0.260156,0.222917,0.252485,0.150082,0.185194,0.195125,0.786749,1,0.515431
3,smooth_low_friction_pick,low_signal_high_risk_shift,29,0.161605,0.405119,0.243506,0.280187,0.213529,0.249003,0.162865,0.164752,0.204060,0.846456,1,0.653540
3,smooth_low_friction_pick,low_signal_high_risk_shift,30,0.060787,0.401330,0.227826,0.319502,0.218350,0.249410,0.165949,0.173393,0.161670,0.886934,1,0.571411
3,smooth_low_friction_pick,low_signal_high_risk_shift,31,0.146592,0.369340,0.210749,0.245801,0.055374,0.279658,0.178981,0.184980,0.173470,0.711859,1,0.592198
3,smooth_low_friction_pick,combined_hard_shift,0,0.192303,0.371844,0.264761,0.299565,0.247486,0.218604,0.231790,0.218471,0.194526,0.750933,1,0.648438
3,smooth_low_friction_pick,combined_hard_shift,1,0.065968,0.433437,0.290775,0.357322,0.134810,0.199124,0.184792,0.218922,0.230026,0.869443,0,0.617651
3,smooth_low_friction_pick,combined_hard_shift,2,0.095219,0.395401,0.206465,0.242645,0.160579,0.104628,0.193950,0.192047,0.220350,0.736621,1,0.542454
3,smooth_low_friction_pick,combined_hard_shift,3,0.076667,0.425686,0.192249,0.291758,0.128795,0.163111,0.138588,0.231242,0.256478,0.869543,1,0.464445
